region_code,building_code,meter_type,meter_code,meter_unit,reading_date,consumption_value,temperature,building_name,region_name,source_type,source_filename,extraction_timestamp,date_generation,created_at,updated_at
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/04 06:00:00,31.63,20.95,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/04 05:00:00,18.18,18.11,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/04 04:00:00,35.94,13.4,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/04 03:00:00,39.12,21.48,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/04 02:00:00,18.26,23.41,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/04 01:00:00,21.2,22.93,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/04 00:00:00,39.53,13.04,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 23:00:00,27.13,21.65,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 22:00:00,26.07,11.83,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 21:00:00,10.58,24.77,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 20:00:00,16.69,23.82,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 19:00:00,13.78,17.34,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 18:00:00,28.27,20.96,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 17:00:00,34.15,10.68,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 16:00:00,31.68,10.2,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 15:00:00,11.15,12.22,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 14:00:00,15.72,24.53,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 13:00:00,35.47,21.92,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 12:00:00,14.96,24.34,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 11:00:00,17.73,21.35,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 10:00:00,22,17.71,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 09:00:00,25.18,10.49,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 08:00:00,11.4,18.89,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 07:00:00,19.78,16.06,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 06:00:00,11.78,15.44,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 05:00:00,19.71,23.84,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 04:00:00,29.76,23.93,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 03:00:00,19.27,23.79,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 02:00:00,37.95,10.02,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 01:00:00,32.77,22.7,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/05 00:00:00,32.75,10.39,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 23:00:00,33.48,21.95,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 22:00:00,11.56,21.63,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 21:00:00,35.86,11.71,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 20:00:00,31.77,15.03,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 19:00:00,28.19,15.14,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 18:00:00,31.89,16.36,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 17:00:00,24.37,12.02,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 16:00:00,32.68,16,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 15:00:00,14.09,11.84,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 14:00:00,17.69,23.74,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 13:00:00,36.82,22.58,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 12:00:00,35.25,11.41,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 11:00:00,20.41,14.17,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 10:00:00,10.29,17.25,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 09:00:00,31.55,17.68,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 08:00:00,18.49,23.57,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 07:00:00,29.65,22.46,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 06:00:00,10.67,14.61,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 05:00:00,23.62,20.51,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 04:00:00,37.79,18.53,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 03:00:00,20.96,20.38,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 02:00:00,26,16.41,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 01:00:00,22.31,10.3,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/06 00:00:00,23.48,24.21,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 23:00:00,27.07,14.46,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 22:00:00,26.02,24.83,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 21:00:00,35.48,14.5,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 20:00:00,15.15,20.59,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 19:00:00,37.86,10.42,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 18:00:00,23.48,11.44,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 17:00:00,26.18,19.04,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 16:00:00,23.27,19.5,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 15:00:00,38.39,17.99,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 14:00:00,23.64,23,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 13:00:00,35.05,19.77,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 12:00:00,29.21,24.05,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 11:00:00,30.85,18.54,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 10:00:00,38.85,13.09,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 09:00:00,20.71,19.21,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 08:00:00,32.16,22.07,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 07:00:00,23.22,23.6,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 06:00:00,18.87,13.59,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 05:00:00,31.16,20.82,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 04:00:00,21.44,19.85,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 03:00:00,33.37,16.3,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 02:00:00,39.85,15.24,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 01:00:00,17.75,21.58,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/07 00:00:00,26.44,18.56,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 23:00:00,30.73,11.91,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 22:00:00,35.68,18.32,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 21:00:00,22.15,13.63,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 20:00:00,19.94,13.64,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 19:00:00,32.58,11.7,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 18:00:00,29.96,15.26,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 17:00:00,16.73,12.96,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 16:00:00,23.89,19.86,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 15:00:00,13.62,10.73,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 14:00:00,24.98,17.15,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 13:00:00,16.53,19.13,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 12:00:00,11.79,18,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 11:00:00,18.18,13.69,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 10:00:00,13.15,24.19,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 09:00:00,36.36,20.46,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 08:00:00,36.93,12.23,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 07:00:00,16.02,19.8,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 06:00:00,15.78,22.31,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 05:00:00,24.5,12.67,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 04:00:00,22.28,16.83,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 03:00:00,15.02,17.18,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 02:00:00,29.83,17.52,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 01:00:00,31.94,23.41,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/08 00:00:00,24.1,18.58,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/09 23:00:00,19.43,14.3,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/09 22:00:00,18.64,17.61,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
REG01,BAT008,electricite,ELEC_008,kWh,2025/01/09 21:00:00,17.38,19.24,Central Hospital,Casablanca-Settat,MySQ,GreenCity_Operational_Database.sql                                                                  ,2025/12/29 17:46:00.000,,2025/12/25 01:35:17,2025/12/25 01:35:17
